ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2025-03] 14-044-02-000,2025-03,2025,[03] March,"Bauko, Mountain Province",[1] Operational,,,,,[A] Operational,B,14-044-02-000,Bauko,Mountain Province,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-044-04-000,2025-03,2025,[03] March,"Bontoc, Mountain Province",[1] Operational,,,,,[A] Operational,A,14-044-04-000,Bontoc,Mountain Province,Cordillera Administrative Region (CAR),Municipality,2nd,CAR,B
[2025-03] 14-032-13-000,2025-03,2025,[03] March,"City of Tabuk, Kalinga",[1] Operational,,,,,[A] Operational,A,14-032-13-000,City of Tabuk,Kalinga,Cordillera Administrative Region (CAR),City,5th,CAR,B
[2025-03] 14-027-02-000,2025-03,2025,[03] March,"Hungduan, Ifugao",[1] Operational,,,,,[A] Operational,B,14-027-02-000,Hungduan,Ifugao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-027-05-000,2025-03,2025,[03] March,"Lamut, Ifugao",[1] Operational,,,,,[A] Operational,B,14-027-05-000,Lamut,Ifugao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-011-11-000,2025-03,2025,[03] March,"Mankayan, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-11-000,Mankayan,Benguet,Cordillera Administrative Region (CAR),Municipality,1st,CAR,B
[2025-03] 14-081-06-000,2025-03,2025,[03] March,"Pudtol, Apayao",[1] Operational,,,,,[A] Operational,B,14-081-06-000,Pudtol,Apayao,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2025-03] 14-011-12-000,2025-03,2025,[03] March,"Sablan, Benguet",[1] Operational,,,,,[A] Operational,A,14-011-12-000,Sablan,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 14-011-13-000,2025-03,2025,[03] March,"Tuba, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-13-000,Tuba,Benguet,Cordillera Administrative Region (CAR),Municipality,1st,CAR,B
[2025-03] 14-011-14-000,2025-03,2025,[03] March,"Tublay, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-14-000,Tublay,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2025-03] 01-029-07-000,2025-03,2025,[03] March,"Caoayan, Ilocos Sur",[1] Operational,,,,,[A] Operational,B,01-029-07-000,Caoayan,Ilocos Sur,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-03] 01-028-12-000,2025-03,2025,[03] March,"City of Laoag, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-12-000,City of Laoag,Ilocos Norte,Region I (Ilocos Region),City,3rd,R1,C
[2025-03] 01-055-41-000,2025-03,2025,[03] March,"Sison, Pangasinan",[1] Operational,,,,,[A] Operational,B,01-055-41-000,Sison,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-03] 02-031-06-000,2025-03,2025,[03] March,"Cabagan, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-06-000,Cabagan,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2025-03] 02-031-14-000,2025-03,2025,[03] March,"City of Ilagan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-14-000,City of Ilagan,Isabela,Region II (Cagayan Valley),City,1st (as Mun),R2,D
[2025-03] 02-015-22-000,2025-03,2025,[03] March,"Sanchez-Mira, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-22-000,Sanchez-Mira,Cagayan,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-03] 03-054-03-000,2025-03,2025,[03] March,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-077-01-000,2025-03,2025,[03] March,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-077-02-000,2025-03,2025,[03] March,"Casiguran, Aurora",[2] Ongoing Testing and Data Build-up,94%,,,,[B] Developmental,B,03-077-02-000,Casiguran,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-314-00-000,2025-03,2025,[03] March,"City of Olongapo, Zambales",[3] With Concerns,80%,,intended to withdraw,,[A] Operational,B,03-314-00-000,City of Olongapo,Zambales,Region III (Central Luzon),City,1st,R3,E
[2025-03] 03-014-20-000,2025-03,2025,[03] March,"City of San Jose Del Monte, Bulacan",[1] Operational,,,,,[A] Operational,B,03-014-20-000,City of San Jose Del Monte,Bulacan,Region III (Central Luzon),City,1st,R3,E
[2025-03] 03-054-10-000,2025-03,2025,[03] March,"Macabebe, Pampanga",[2] Ongoing Testing and Data Build-up,99%,,,,[B] Developmental,A,03-054-10-000,Macabebe,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-054-11-000,2025-03,2025,[03] March,"Magalang, Pampanga",[2] Ongoing Testing and Data Build-up,88%,,,,[B] Developmental,B,03-054-11-000,Magalang,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-03] 03-049-23-000,2025-03,2025,[03] March,"Rizal, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-23-000,Rizal,Nueva Ecija,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-03] 03-054-17-000,2025-03,2025,[03] March,"San Luis, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-17-000,San Luis,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-29-000,2025-03,2025,[03] March,"Santo Domingo, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-29-000,Santo Domingo,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-03] 03-049-31-000,2025-03,2025,[03] March,"Talugtug, Nueva Ecija",[2] Ongoing Testing and Data Build-up,100%,,,,[B] Developmental,A,03-049-31-000,Talugtug,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2025-03] 04-056-02-000,2025-03,2025,[03] March,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-021-02-000,2025-03,2025,[03] March,"Amadeo, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-010-03-000,2025-03,2025,[03] March,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-058-06-000,2025-03,2025,[03] March,"Cardona, Rizal",[1] Operational,,,,,[A] Operational,B,04-058-06-000,Cardona,Rizal,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 04-034-08-000,2025-03,2025,[03] March,"Famy, Laguna",[1] Operational,,,,Operational but not utilized,[A] Operational,B,04-034-08-000,Famy,Laguna,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-021-07-000,2025-03,2025,[03] March,"General Emilio Aguinaldo, Cavite",[2] Ongoing Testing and Data Build-up,95%,,,,[B] Developmental,B,04-021-07-000,General Emilio Aguinaldo,Cavite,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-056-16-000,2025-03,2025,[03] March,"General Luna, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-16-000,General Luna,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-17-000,2025-03,2025,[03] March,"General Nakar, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-17-000,General Nakar,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-056-19-000,2025-03,2025,[03] March,"Gumaca, Quezon",[1] Operational,,,,Operational but not utilized,[A] Operational,B,04-056-19-000,Gumaca,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-056-20-000,2025-03,2025,[03] March,"Infanta, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-20-000,Infanta,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-010-15-000,2025-03,2025,[03] March,"Lobo, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-15-000,Lobo,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 04-021-12-000,2025-03,2025,[03] March,"Magallanes, Cavite",[2] Ongoing Testing and Data Build-up,95%,,,,[B] Developmental,B,04-021-12-000,Magallanes,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-034-18-000,2025-03,2025,[03] March,"Paete, Laguna",[1] Operational,,,,,[A] Operational,A,04-034-18-000,Paete,Laguna,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-34-000,2025-03,2025,[03] March,"Pitogo, Quezon",[2] Ongoing Testing and Data Build-up,95%,,,,[B] Developmental,B,04-056-34-000,Pitogo,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-056-36-000,2025-03,2025,[03] March,"Polillo, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-36-000,Polillo,Quezon,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 04-056-37-000,2025-03,2025,[03] March,"Quezon, Quezon",[2] Ongoing Testing and Data Build-up,95%,,,,[B] Developmental,B,04-056-37-000,Quezon,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-021-17-000,2025-03,2025,[03] March,"Rosario, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-17-000,Rosario,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-056-39-000,2025-03,2025,[03] March,"Sampaloc, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-39-000,Sampaloc,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-010-24-000,2025-03,2025,[03] March,"San Luis, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-03] 04-010-25-000,2025-03,2025,[03] March,"San Nicolas, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-03] 04-034-29-000,2025-03,2025,[03] March,"Siniloan, Laguna",[1] Operational,,,,,[A] Operational,B,04-034-29-000,Siniloan,Laguna,Region IV-A (CALABARZON),Municipality,2nd,R4A,F
[2025-03] 04-058-12-000,2025-03,2025,[03] March,"Tanay, Rizal",[1] Operational,,,,,[A] Operational,B,04-058-12-000,Tanay,Rizal,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-03] 04-010-34-000,2025-03,2025,[03] March,"Tuy, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-34-000,Tuy,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-03] 17-053-01-000,2025-03,2025,[03] March,"Aborlan, Palawan",[3] With Concerns,,"WP integrated on the system, waiting to complete the LRC to fully adopt and Implement the system",,"WP integrated on the system, waiting to complete the LRC to fully adpot and Integrate the system",[A] Operational,B,17-053-01-000,Aborlan,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-052-01-000,2025-03,2025,[03] March,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-052-02-000,2025-03,2025,[03] March,"Bansud, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-02-000,Bansud,Oriental Mindoro,MIMAROPA Region,Municipality,2nd,R4B,G
[2025-03] 17-052-03-000,2025-03,2025,[03] March,"Bongabong, Oriental Mindoro",[3] With Concerns,,"WP integrated on the system, for training and WP setup",,"WP integrated on the system, for training and WP setup",[A] Operational,B,17-052-03-000,Bongabong,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-052-04-000,2025-03,2025,[03] March,"Bulalacao, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-04-000,Bulalacao,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-053-09-000,2025-03,2025,[03] March,"Coron, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-09-000,Coron,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-053-22-000,2025-03,2025,[03] March,"Culion, Palawan",[3] With Concerns,,"WP integrated on the system, waiting to complete the updated LRC to fully adpot and Integrate the system",,"WP integrated on the system, waiting to complete the updated LRC to fully adpot and Integrate the system",[A] Operational,B,17-053-22-000,Culion,Palawan,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-053-12-000,2025-03,2025,[03] March,"El Nido, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-12-000,El Nido,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-059-16-000,2025-03,2025,[03] March,"Ferrol, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-16-000,Ferrol,Romblon,MIMAROPA Region,Municipality,6th,R4B,G
[2025-03] 17-052-06-000,2025-03,2025,[03] March,"Gloria, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-06-000,Gloria,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-03] 17-051-03-000,2025-03,2025,[03] March,"Looc, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-03-000,Looc,Occidental Mindoro,MIMAROPA Region,Municipality,5th,R4B,G
[2025-03] 17-059-07-000,2025-03,2025,[03] March,"Looc, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-07-000,Looc,Romblon,MIMAROPA Region,Municipality,4th,R4B,G
[2025-03] 17-052-08-000,2025-03,2025,[03] March,"Naujan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-08-000,Naujan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-052-09-000,2025-03,2025,[03] March,"Pinamalayan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,A,17-052-09-000,Pinamalayan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-053-17-000,2025-03,2025,[03] March,"Quezon, Palawan",[3] With Concerns,,"WP integrated on the system, waiting to complete the updated LRC to fully adpot and Integrate the system",,"WP integrated on the system, waiting to complete the updated LRC to fully adpot and Integrate the system",[A] Operational,B,17-053-17-000,Quezon,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-053-23-000,2025-03,2025,[03] March,"Rizal, Palawan",[3] With Concerns,,"WP integrated on the system, waiting to complete the updated LRC to fully adpot and Integrate the system",,"WP integrated on the system, waiting to complete the updated LRC to fully adpot and Integrate the system",[A] Operational,B,17-053-23-000,Rizal,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-051-10-000,2025-03,2025,[03] March,"San Jose, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-10-000,San Jose,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 17-052-13-000,2025-03,2025,[03] March,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,A,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2025-03] 17-053-19-000,2025-03,2025,[03] March,"San Vicente, Palawan",[1] Operational,,,,,[A] Operational,B,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-03] 06-006-02-000,2025-03,2025,[03] March,"Barbaza, Antique",[1] Operational,,,,,[A] Operational,B,06-006-02-000,Barbaza,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-03] 06-030-12-000,2025-03,2025,[03] March,"Cabatuan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-12-000,Cabatuan,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-03] 06-045-10-000,2025-03,2025,[03] March,"City of Himamaylan, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-10-000,City of Himamaylan,Negros Occidental,Region VI (Western Visayas),City,3rd,R6,I
[2025-03] 06-006-09-000,2025-03,2025,[03] March,"Laua-An, Antique",[1] Operational,,,,,[A] Operational,B,06-006-09-000,Laua-An,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-03] 06-004-12-000,2025-03,2025,[03] March,"Malay, Aklan",[1] Operational,,,,,[A] Operational,B,06-004-12-000,Malay,Aklan,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-03] 06-030-40-000,2025-03,2025,[03] March,"San Joaquin, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-40-000,San Joaquin,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-03] 06-030-41-000,2025-03,2025,[03] March,"San Miguel, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-41-000,San Miguel,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-03] 06-006-16-000,2025-03,2025,[03] March,"Sibalom, Antique",[1] Operational,,,,,[A] Operational,B,06-006-16-000,Sibalom,Antique,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-03] 06-004-17-000,2025-03,2025,[03] March,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2025-03] 07-022-02-000,2025-03,2025,[03] March,"Alcoy, Cebu",[2] Ongoing Testing and Data Build-up,,,,On hold data build-up; WP still not in the LGU's ordinance yet. Still deciding if they will continue the WP,[B] Developmental,B,07-022-02-000,Alcoy,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-03] 07-046-05-000,2025-03,2025,[03] March,"Basay, Negros Oriental",[1] Operational,,,,LGU is working out an ordinance for the Working Permit/Occupational Permit; will priortiize implementing the WP next year,[A] Operational,B,07-046-05-000,Basay,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-03] 07-046-09-000,2025-03,2025,[03] March,"Dauin, Negros Oriental",[2] Ongoing Testing and Data Build-up,,,,On hold data build-up; WP still not in the LGU's ordinance yet. Still deciding if they will continue the WP,[B] Developmental,B,07-046-09-000,Dauin,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-03] 07-061-01-000,2025-03,2025,[03] March,"Enrique Villanueva, Siquijor",[1] Operational,,,,LGU is working out an ordinance for the Working Permit/Occupational Permit; will priortiize implementing the WP next year,[A] Operational,B,07-061-01-000,Enrique Villanueva,Siquijor,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-03] 07-046-14-000,2025-03,2025,[03] March,"Mabinay, Negros Oriental",[1] Operational,,,,On hold data build-up; WP still not in the LGU's ordinance yet. Still deciding if they will continue the WP,[A] Operational,B,07-046-14-000,Mabinay,Negros Oriental,Region VII (Central Visayas),Municipality,1st,R7,J
[2025-03] 07-022-28-000,2025-03,2025,[03] March,"Madridejos, Cebu",[2] Ongoing Testing and Data Build-up,,,,LGU is working out an ordinance for the Working Permit/Occupational Permit; will priortiize implementing the WP next year,[B] Developmental,B,07-022-28-000,Madridejos,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-03] 07-022-37-000,2025-03,2025,[03] March,"Pinamungajan, Cebu",[1] Operational,,,,On hold data build-up; WP still not in the LGU's ordinance yet. Still deciding if they will continue the WP,[A] Operational,B,07-022-37-000,Pinamungajan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2025-03] 07-022-42-000,2025-03,2025,[03] March,"San Francisco, Cebu",[2] Ongoing Testing and Data Build-up,,,,LGU is working out an ordinance for the Working Permit/Occupational Permit; will priortiize implementing the WP next year,[B] Developmental,B,07-022-42-000,San Francisco,Cebu,Region VII (Central Visayas),Municipality,3rd,R7,J
[2025-03] 07-046-20-000,2025-03,2025,[03] March,"Sibulan, Negros Oriental",[1] Operational,,,,On hold data build-up; WP still not in the LGU's ordinance yet. Still deciding if they will continue the WP,[A] Operational,B,07-046-20-000,Sibulan,Negros Oriental,Region VII (Central Visayas),Municipality,2nd,R7,J
[2025-03] 07-022-52-000,2025-03,2025,[03] March,"Tuburan, Cebu",[2] Ongoing Testing and Data Build-up,,,,LGU is working out an ordinance for the Working Permit/Occupational Permit; will priortiize implementing the WP next year,[B] Developmental,B,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2025-03] 08-026-04-000,2025-03,2025,[03] March,"City of Borongan, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-04-000,City of Borongan,Eastern Samar,Region VIII (Eastern Visayas),City,1st (as Mun),R8,K
[2025-03] 08-037-41-000,2025-03,2025,[03] March,"Pastrana, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-41-000,Pastrana,Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2025-03] 10-043-06-000,2025-03,2025,[03] March,"Claveria, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-06-000,Claveria,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2025-03] 10-043-11-000,2025-03,2025,[03] March,"Jasaan, Misamis Oriental",[3] With Concerns,,,,Waiting for PMT go signal,[A] Operational,B,10-043-11-000,Jasaan,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-03] 10-043-19-000,2025-03,2025,[03] March,"Medina, Misamis Oriental",[3] With Concerns,,,,Waiting for PMT go signal,[A] Operational,B,10-043-19-000,Medina,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-03] 11-024-01-000,2025-03,2025,[03] March,"Bansalan, Davao del Sur",[1] Operational,,,,,[A] Operational,B,11-024-01-000,Bansalan,Davao del Sur,Region XI (Davao Region),Municipality,1st,R11,P
[2025-03] 11-025-05-000,2025-03,2025,[03] March,"Cateel, Davao Oriental",[1] Operational,,,,,[A] Operational,B,11-025-05-000,Cateel,Davao Oriental,Region XI (Davao Region),Municipality,2nd,R11,P
[2025-03] 11-024-03-000,2025-03,2025,[03] March,"City of Digos, Davao del Sur",[1] Operational,,,,,[A] Operational,B,11-024-03-000,City of Digos,Davao del Sur,Region XI (Davao Region),City,2nd,R11,P
[2025-03] 11-082-02-000,2025-03,2025,[03] March,"Laak, Davao de Oro",[1] Operational,,,,,[A] Operational,B,11-082-02-000,Laak,Davao de Oro,Region XI (Davao Region),Municipality,1st,R11,P
[2025-03] 11-025-07-000,2025-03,2025,[03] March,"Lupon, Davao Oriental",[1] Operational,,,,,[A] Operational,A,11-025-07-000,Lupon,Davao Oriental,Region XI (Davao Region),Municipality,1st,R11,P
[2025-03] 11-025-08-000,2025-03,2025,[03] March,"Manay, Davao Oriental",[1] Operational,,,,,[A] Operational,A,11-025-08-000,Manay,Davao Oriental,Region XI (Davao Region),Municipality,2nd,R11,P
[2025-03] 11-082-06-000,2025-03,2025,[03] March,"Mawab, Davao de Oro",[1] Operational,,,,,[A] Operational,B,11-082-06-000,Mawab,Davao de Oro,Region XI (Davao Region),Municipality,3rd,R11,P
[2025-03] 11-082-10-000,2025-03,2025,[03] March,"New Bataan, Davao de Oro",[1] Operational,,,,,[A] Operational,B,11-082-10-000,New Bataan,Davao de Oro,Region XI (Davao Region),Municipality,1st,R11,P
[2025-03] 11-025-10-000,2025-03,2025,[03] March,"San Isidro, Davao Oriental",[1] Operational,,,,,[A] Operational,B,11-025-10-000,San Isidro,Davao Oriental,Region XI (Davao Region),Municipality,3rd,R11,P
[2025-03] 11-024-14-000,2025-03,2025,[03] March,"Sulop, Davao del Sur",[1] Operational,,,,,[A] Operational,B,11-024-14-000,Sulop,Davao del Sur,Region XI (Davao Region),Municipality,3rd,R11,P
[2025-03] 12-047-15-000,2025-03,2025,[03] March,"Antipas, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-15-000,Antipas,Cotabato,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2025-03] 12-047-03-000,2025-03,2025,[03] March,"Kabacan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-03-000,Kabacan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-047-08-000,2025-03,2025,[03] March,"Matalam, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-08-000,Matalam,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-047-05-000,2025-03,2025,[03] March,"Libungan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-05-000,Libungan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2025-03] 12-047-11-000,2025-03,2025,[03] March,"Pigkawayan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-11-000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-047-12-000,2025-03,2025,[03] March,"Pikit, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-12-000,Pikit,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-065-01-000,2025-03,2025,[03] March,"Bagumbayan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-065-02-000,2025-03,2025,[03] March,"Columbio, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-02-000,Columbio,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-065-03-000,2025-03,2025,[03] March,"Esperanza, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-03-000,Esperanza,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-065-04-000,2025-03,2025,[03] March,"Isulan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-04-000,Isulan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-03] 12-065-08-000,2025-03,2025,[03] March,"Lambayong, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-08-000,Lambayong,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2025-03] 19-087-13-000,2025-03,2025,[03] March,"Upi, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,B,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2025-03] 19-087-09-000,2025-03,2025,[03] March,"Parang, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,B,19-087-09-000,Parang,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st*,BARMM II,R
[2025-03] 16-002-07-000,2025-03,2025,[03] March,"Las Nieves, Agusan del Norte",[1] Operational,,,,,[A] Operational,B,16-002-07-000,Las Nieves,Agusan del Norte,Region XIII (Caraga),Municipality,2nd,R13,O
[2025-03] 16-003-08-000,2025-03,2025,[03] March,"San Francisco, Agusan del Sur",[1] Operational,,,,,[A] Operational,A,16-003-08-000,San Francisco,Agusan del Sur,Region XIII (Caraga),Municipality,1st,R13,O
