ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2024-07] 04-010-24-000,2024-07,2024,[07] July,"San Luis, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2024-08] 04-010-24-000,2024-08,2024,[08] August,"San Luis, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2024-07] 03-054-17-000,2024-07,2024,[07] July,"San Luis, Pampanga",[6] With Concerns,,"Still on process of familiarizing the whole system
for pilot testing 30%
Unresponsive LGU",for visitation,,[C] For Training/Others,B,03-054-17-000,San Luis,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-08] 03-054-17-000,2024-08,2024,[08] August,"San Luis, Pampanga",[6] With Concerns,,"Still on process of familiarizing the whole system
for pilot testing 30%
Unresponsive LGU",for visitation,,[C] For Training/Others,B,03-054-17-000,San Luis,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-07] 16-068-16-000,2024-07,2024,[07] July,"San Miguel, Surigao del Sur",[2] Pilot Testing,95%,Still waiting for an actual entry of application and issuance to tag them as operational/ compliant,"Refresher training was conducted last september 21-22, 2023",Unresponsive LGU,[B] Developmental,B,16-068-16-000,San Miguel,Surigao del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2024-08] 16-068-16-000,2024-08,2024,[08] August,"San Miguel, Surigao del Sur",[2] Pilot Testing,95%,,,Unresponsive LGU,[B] Developmental,B,16-068-16-000,San Miguel,Surigao del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2024-07] 03-071-12-000,2024-07,2024,[07] July,"San Narciso, Zambales",[1] Operational,,,,,[A] Operational,A,03-071-12-000,San Narciso,Zambales,Region III (Central Luzon),Municipality,4th,R3,E
[2024-08] 03-071-12-000,2024-08,2024,[08] August,"San Narciso, Zambales",[1] Operational,,,,,[A] Operational,A,03-071-12-000,San Narciso,Zambales,Region III (Central Luzon),Municipality,4th,R3,E
[2024-07] 04-010-25-000,2024-07,2024,[07] July,"San Nicolas, Batangas",[2] Pilot Testing,100%,For Launching,,For Launching,[B] Developmental,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2024-08] 04-010-25-000,2024-08,2024,[08] August,"San Nicolas, Batangas",[2] Pilot Testing,100%,For Launching,,For Launching,[B] Developmental,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2024-07] 09-073-25-000,2024-07,2024,[07] July,"San Pablo, Zamboanga del Sur",[2] Pilot Testing,75%,,,,[B] Developmental,B,09-073-25-000,San Pablo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th*,R9,L
[2024-08] 09-073-25-000,2024-08,2024,[08] August,"San Pablo, Zamboanga del Sur",[2] Pilot Testing,75%,,,,[B] Developmental,B,09-073-25-000,San Pablo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th*,R9,L
[2024-07] 08-048-20-000,2024-07,2024,[07] July,"San Roque, Northern Samar",[1] Operational,,,,Zero Transactions for the month of May 2024.,[A] Operational,A,08-048-20-000,San Roque,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-048-20-000,2024-08,2024,[08] August,"San Roque, Northern Samar",[1] Operational,,,,Normal Operations,[A] Operational,A,08-048-20-000,San Roque,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-07] 17-052-13-000,2024-07,2024,[07] July,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2024-08] 17-052-13-000,2024-08,2024,[08] August,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2024-07] 17-053-19-000,2024-07,2024,[07] July,"San Vicente, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2024-08] 17-053-19-000,2024-08,2024,[08] August,"San Vicente, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2024-07] 06-030-43-000,2024-07,2024,[07] July,"Santa Barbara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-43-000,Santa Barbara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2024-08] 06-030-43-000,2024-08,2024,[08] August,"Santa Barbara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-43-000,Santa Barbara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2024-07] 03-069-15-000,2024-07,2024,[07] July,"Santa Ignacia, Tarlac",[1] Operational,,,,,[A] Operational,A,03-069-15-000,Santa Ignacia,Tarlac,Region III (Central Luzon),Municipality,2nd,R3,E
[2024-08] 03-069-15-000,2024-08,2024,[08] August,"Santa Ignacia, Tarlac",[1] Operational,,,,,[A] Operational,A,03-069-15-000,Santa Ignacia,Tarlac,Region III (Central Luzon),Municipality,2nd,R3,E
[2024-07] 04-010-27-000,2024-07,2024,[07] July,"Santa Teresita, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-27-000,Santa Teresita,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2024-08] 04-010-27-000,2024-08,2024,[08] August,"Santa Teresita, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-27-000,Santa Teresita,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2024-07] 06-019-15-000,2024-07,2024,[07] July,"Sapi-An, Capiz",[1] Operational,,,,,[A] Operational,A,06-019-15-000,Sapi-An,Capiz,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-08] 06-019-15-000,2024-08,2024,[08] August,"Sapi-An, Capiz",[1] Operational,,,,,[A] Operational,A,06-019-15-000,Sapi-An,Capiz,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-07] 06-030-44-000,2024-07,2024,[07] July,"Sara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-44-000,Sara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2024-08] 06-030-44-000,2024-08,2024,[08] August,"Sara, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-44-000,Sara,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2024-07] 06-006-15-000,2024-07,2024,[07] July,"Sebaste, Antique",[5] For Training,,,,,[C] For Training/Others,B,06-006-15-000,Sebaste,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-08] 06-006-15-000,2024-08,2024,[08] August,"Sebaste, Antique",[5] For Training,,,,,[C] For Training/Others,B,06-006-15-000,Sebaste,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-07] 09-072-15-000,2024-07,2024,[07] July,"Siayan, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-15-000,Siayan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-08] 09-072-15-000,2024-08,2024,[08] August,"Siayan, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-15-000,Siayan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-07] 10-042-14-000,2024-07,2024,[07] July,"Sinacaban, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-14-000,Sinacaban,Misamis Occidental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-042-14-000,2024-08,2024,[08] August,"Sinacaban, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-14-000,Sinacaban,Misamis Occidental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-07] 09-072-18-000,2024-07,2024,[07] July,"Sindangan, Zamboanga del Norte",[7] To Follow-up,,"For Withdrawal : Despite confirming their attendance, LGU failed to show up for Refresher training and not responding afterward.",To send notice of withdrawal,,[C] For Training/Others,B,09-072-18-000,Sindangan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,1st,R9,L
[2024-08] 09-072-18-000,2024-08,2024,[08] August,"Sindangan, Zamboanga del Norte",[7] To Follow-up,,"For Withdrawal : Despite confirming their attendance, LGU failed to show up for Refresher training and not responding afterward.",To send notice of withdrawal,,[C] For Training/Others,B,09-072-18-000,Sindangan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,1st,R9,L
[2024-07] 16-067-23-000,2024-07,2024,[07] July,"Socorro, Surigao del Norte",[1] Operational,95%,,,,[A] Operational,B,16-067-23-000,Socorro,Surigao del Norte,Region XIII (Caraga),Municipality,4th,R13,O
[2024-08] 16-067-23-000,2024-08,2024,[08] August,"Socorro, Surigao del Norte",[1] Operational,,,,,[A] Operational,B,16-067-23-000,Socorro,Surigao del Norte,Region XIII (Caraga),Municipality,4th,R13,O
[2024-07] 08-064-17-000,2024-07,2024,[07] July,"Sogod, Southern Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-064-17-000,Sogod,Southern Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-08] 08-064-17-000,2024-08,2024,[08] August,"Sogod, Southern Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-064-17-000,Sogod,Southern Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-07] 11-024-14-000,2024-07,2024,[07] July,"Sulop, Davao del Sur",[1] Operational,,,,,[A] Operational,A,11-024-14-000,Sulop,Davao del Sur,Region XI (Davao Region),Municipality,3rd,R11,P
[2024-08] 11-024-14-000,2024-08,2024,[08] August,"Sulop, Davao del Sur",[1] Operational,,,,,[A] Operational,A,11-024-14-000,Sulop,Davao del Sur,Region XI (Davao Region),Municipality,3rd,R11,P
[2024-07] 04-010-29-000,2024-07,2024,[07] July,"Taal, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-29-000,Taal,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2024-08] 04-010-29-000,2024-08,2024,[08] August,"Taal, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-29-000,Taal,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2024-07] 16-067-25-000,2024-07,2024,[07] July,"Tagana-An, Surigao del Norte",[1] Operational,100%,,,,[A] Operational,A,16-067-25-000,Tagana-An,Surigao del Norte,Region XIII (Caraga),Municipality,5th*,R13,O
[2024-08] 16-067-25-000,2024-08,2024,[08] August,"Tagana-An, Surigao del Norte",[1] Operational,,,,,[A] Operational,A,16-067-25-000,Tagana-An,Surigao del Norte,Region XIII (Caraga),Municipality,5th*,R13,O
[2024-07] 16-068-17-000,2024-07,2024,[07] July,"Tagbina, Surigao del Sur",[1] Operational,100%,,,,[A] Operational,A,16-068-17-000,Tagbina,Surigao del Sur,Region XIII (Caraga),Municipality,2nd,R13,O
[2024-08] 16-068-17-000,2024-08,2024,[08] August,"Tagbina, Surigao del Sur",[1] Operational,,,,,[A] Operational,A,16-068-17-000,Tagbina,Surigao del Sur,Region XIII (Caraga),Municipality,2nd,R13,O
[2024-07] 16-068-18-000,2024-07,2024,[07] July,"Tago, Surigao del Sur",[1] Operational,100%,,,,[A] Operational,B,16-068-18-000,Tago,Surigao del Sur,Region XIII (Caraga),Municipality,2nd,R13,O
[2024-08] 16-068-18-000,2024-08,2024,[08] August,"Tago, Surigao del Sur",[1] Operational,,,,,[A] Operational,B,16-068-18-000,Tago,Surigao del Sur,Region XIII (Caraga),Municipality,2nd,R13,O
[2024-07] 10-043-24-000,2024-07,2024,[07] July,"Tagoloan, Misamis Oriental",[7] To Follow-up,,Responded. Lack of Manpower,To follow up LGU decision to continue or withdraw,To continue on 2024 as per OBO,[C] For Training/Others,B,10-043-24-000,Tagoloan,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2024-08] 10-043-24-000,2024-08,2024,[08] August,"Tagoloan, Misamis Oriental",[7] To Follow-up,,Responded. Lack of Manpower,To follow up LGU decision to continue or withdraw,To continue on 2024 as per OBO,[C] For Training/Others,B,10-043-24-000,Tagoloan,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2024-07] 19-066-13-000,2024-07,2024,[07] July,"Talipao, Sulu",[7] To Follow-up,,LGU decided to utilize the system. LGU requested for Refresher Training,,Coordinated with LGU. Sent the notice of withdrawal with reply slip template via email and courier.  Waiting for reponse from the LGU.,[C] For Training/Others,B,19-066-13-000,Talipao,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM I,M
[2024-08] 19-066-13-000,2024-08,2024,[08] August,"Talipao, Sulu",[7] To Follow-up,,LGU decided to utilize the system. LGU requested for Refresher Training,,Coordinated with LGU. Sent the notice of withdrawal with reply slip template via email and courier.  Waiting for reponse from the LGU.,[C] For Training/Others,B,19-066-13-000,Talipao,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM I,M
[2024-07] 05-016-11-000,2024-07,2024,[07] July,"Talisay, Camarines Norte",[1] Operational,,,,,[A] Operational,A,05-016-11-000,Talisay,Camarines Norte,Region V (Bicol Region),Municipality,4th,R5,H
[2024-08] 05-016-11-000,2024-08,2024,[08] August,"Talisay, Camarines Norte",[1] Operational,,,,,[A] Operational,A,05-016-11-000,Talisay,Camarines Norte,Region V (Bicol Region),Municipality,4th,R5,H
[2024-07] 10-043-25-000,2024-07,2024,[07] July,"Talisayan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-25-000,Talisayan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-043-25-000,2024-08,2024,[08] August,"Talisayan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-25-000,Talisayan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-07] 06-004-17-000,2024-07,2024,[07] July,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2024-08] 06-004-17-000,2024-08,2024,[08] August,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2024-07] 06-019-17-000,2024-07,2024,[07] July,"Tapaz, Capiz",[1] Operational,,,,,[A] Operational,A,06-019-17-000,Tapaz,Capiz,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-08] 06-019-17-000,2024-08,2024,[08] August,"Tapaz, Capiz",[1] Operational,,,,,[A] Operational,A,06-019-17-000,Tapaz,Capiz,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-07] 11-025-11-000,2024-07,2024,[07] July,"Tarragona, Davao Oriental",[1] Operational,,,,,[A] Operational,B,11-025-11-000,Tarragona,Davao Oriental,Region XI (Davao Region),Municipality,3rd,R11,P
[2024-08] 11-025-11-000,2024-08,2024,[08] August,"Tarragona, Davao Oriental",[1] Operational,,,,,[A] Operational,B,11-025-11-000,Tarragona,Davao Oriental,Region XI (Davao Region),Municipality,3rd,R11,P
[2024-07] 09-083-15-000,2024-07,2024,[07] July,"Titay, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-15-000,Titay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-08] 09-083-15-000,2024-08,2024,[08] August,"Titay, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-15-000,Titay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-08] 06-030-34-000,2024-08,2024,[08] August,"Oton, Iloilo",[8] Withdraw,,,,,[D] Withdraw,B,06-030-34-000,Oton,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2023-12] 06-030-34-000,2023-12,2023,[12] December,"Oton, Iloilo",[8] Withdraw,,,,,[D] Withdraw,B,06-030-34-000,Oton,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-09] 06-030-34-000,2024-09,2024,[09] September,"Oton, Iloilo",[8] Withdraw,,,,,[D] Withdraw,B,06-030-34-000,Oton,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-10] 06-030-34-000,2024-10,2024,[10] October,"Oton, Iloilo",[8] Withdraw,,,,,[D] Withdraw,B,06-030-34-000,Oton,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2024-07] 08-064-18-000,2024-07,2024,[07] July,"Tomas Oppus, Southern Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-064-18-000,Tomas Oppus,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-064-18-000,2024-08,2024,[08] August,"Tomas Oppus, Southern Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-064-18-000,Tomas Oppus,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-07] 16-003-12-000,2024-07,2024,[07] July,"Trento, Agusan del Sur",[2] Pilot Testing,100%,"Municipal Mayor of Trento expressed his intention to use the system however he wants to have the MOA signed first before using the system for  legal purposes. Moreover, only the USEC can sign the MOA so it might take so long to use the system.","The concern was already refferered to the Central Office.
Refresher training was conducted last September 15, 2023",,[B] Developmental,B,16-003-12-000,Trento,Agusan del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2024-08] 16-003-12-000,2024-08,2024,[08] August,"Trento, Agusan del Sur",[2] Pilot Testing,100%,,,,[B] Developmental,B,16-003-12-000,Trento,Agusan del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2024-07] 07-012-44-000,2024-07,2024,[07] July,"Trinidad, Bohol",[1] Operational,,,,,[A] Operational,B,07-012-44-000,Trinidad,Bohol,Region VII (Central Visayas),Municipality,3rd,R7,J
[2024-08] 07-012-44-000,2024-08,2024,[08] August,"Trinidad, Bohol",[1] Operational,,,,,[A] Operational,B,07-012-44-000,Trinidad,Bohol,Region VII (Central Visayas),Municipality,3rd,R7,J
[2024-07] 10-035-22-000,2024-07,2024,[07] July,"Tubod, Lanao del Norte",[2] Pilot Testing,70%,Still at 70% Updating of requirements category is not working,for follow up in PMT,,[B] Developmental,B,10-035-22-000,Tubod,Lanao del Norte,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2024-08] 10-035-22-000,2024-08,2024,[08] August,"Tubod, Lanao del Norte",[2] Pilot Testing,70%,Still at 70% Updating of requirements category is not working,for follow up in PMT,,[B] Developmental,B,10-035-22-000,Tubod,Lanao del Norte,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2024-07] 16-067-27-000,2024-07,2024,[07] July,"Tubod, Surigao del Norte",[1] Operational,100%,,,,[A] Operational,A,16-067-27-000,Tubod,Surigao del Norte,Region XIII (Caraga),Municipality,5th,R13,O
[2024-08] 16-067-27-000,2024-08,2024,[08] August,"Tubod, Surigao del Norte",[1] Operational,,,,,[A] Operational,A,16-067-27-000,Tubod,Surigao del Norte,Region XIII (Caraga),Municipality,5th,R13,O
[2024-07] 07-022-52-000,2024-07,2024,[07] July,"Tuburan, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2024-08] 07-022-52-000,2024-08,2024,[08] August,"Tuburan, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2024-07] 07-022-53-000,2024-07,2024,[07] July,"Tudela, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-53-000,Tudela,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-08] 07-022-53-000,2024-08,2024,[08] August,"Tudela, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-53-000,Tudela,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-07] 19-087-13-000,2024-07,2024,[07] July,"Upi, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,A,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2024-08] 19-087-13-000,2024-08,2024,[08] August,"Upi, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,A,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2024-07] 05-016-12-000,2024-07,2024,[07] July,"Vinzons, Camarines Norte",[3] Ongoing Data Build-up,98%,,,,[B] Developmental,B,05-016-12-000,Vinzons,Camarines Norte,Region V (Bicol Region),Municipality,3rd,R5,H
[2024-08] 05-016-12-000,2024-08,2024,[08] August,"Vinzons, Camarines Norte",[3] Ongoing Data Build-up,98%,,,,[B] Developmental,B,05-016-12-000,Vinzons,Camarines Norte,Region V (Bicol Region),Municipality,3rd,R5,H
[2024-07] 05-020-11-000,2024-07,2024,[07] July,"Virac, Catanduanes",[6] With Concerns,,May mga need pa po ayusin specially sa mga signatories,,,[C] For Training/Others,B,05-020-11-000,Virac,Catanduanes,Region V (Bicol Region),Municipality,1st,R5,H
[2024-08] 05-020-11-000,2024-08,2024,[08] August,"Virac, Catanduanes",[6] With Concerns,,May mga need pa po ayusin specially sa mga signatories,,,[C] For Training/Others,B,05-020-11-000,Virac,Catanduanes,Region V (Bicol Region),Municipality,1st,R5,H
[2024-07] 03-049-32-000,2024-07,2024,[07] July,"Zaragoza, Nueva Ecija",[2] Pilot Testing,99%,,for launching phase,,[B] Developmental,B,03-049-32-000,Zaragoza,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-08] 03-049-32-000,2024-08,2024,[08] August,"Zaragoza, Nueva Ecija",[2] Pilot Testing,99%,,for launching phase,,[B] Developmental,B,03-049-32-000,Zaragoza,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-07] 06-030-47-000,2024-07,2024,[07] July,"Zarraga, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-47-000,Zarraga,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-08] 06-030-47-000,2024-08,2024,[08] August,"Zarraga, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-47-000,Zarraga,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 08-037-01-000,2023-12,2023,[12] December,"Abuyog, Leyte",[2] Pilot Testing,80%,Nonresponsive LGU,,Nonresponsive LGU,[B] Developmental,B,08-037-01-000,Abuyog,Leyte,Region VIII (Eastern Visayas),Municipality,1st*,R8,K
[2023-12] 04-056-02-000,2023-12,2023,[12] December,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 08-037-02-000,2023-12,2023,[12] December,"Alangalang, Leyte",[1] Operational,,,,Normal Operations,[A] Operational,A,08-037-02-000,Alangalang,Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2023-12] 07-022-01-000,2023-12,2023,[12] December,"Alcantara, Cebu",[3] Ongoing Data Build-up,90%,,,LGU is unresponsive for calls and messages,[B] Developmental,B,07-022-01-000,Alcantara,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2023-12] 04-021-01-000,2023-12,2023,[12] December,"Alfonso, Cavite",[3] Ongoing Data Build-up,35%,,,,[B] Developmental,B,04-021-01-000,Alfonso,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2024-01] 05-005-18-000,2024-01,2024,[01] January,"Tiwi, Albay",[8] Withdraw,,,,,[D] Withdraw,B,05-005-18-000,Tiwi,Albay,Region V (Bicol Region),Municipality,1st,R5,H
[2023-12] 06-030-02-000,2023-12,2023,[12] December,"Alimodian, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-02-000,Alimodian,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2023-12] 04-021-02-000,2023-12,2023,[12] December,"Amadeo, Cavite",[2] Pilot Testing,55%,,,,[B] Developmental,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2023-12] 07-046-01-000,2023-12,2023,[12] December,"Amlan, Negros Oriental",[3] Ongoing Data Build-up,25%,,Internal problem in using the system LGU will call back once they fixed the problem,,[B] Developmental,B,07-046-01-000,Amlan,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2023-12] 06-030-03-000,2023-12,2023,[12] December,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 03-054-03-000,2023-12,2023,[12] December,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2023-12] 07-022-05-000,2023-12,2023,[12] December,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2023-12] 02-031-03-000,2023-12,2023,[12] December,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2023-12] 17-052-01-000,2023-12,2023,[12] December,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2023-12] 10-035-01-000,2023-12,2023,[12] December,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2023-12] 12-065-01-000,2023-12,2023,[12] December,"Bagumbayan, Sultan Kudarat",[3] Ongoing Data Build-up,70%,,,,[B] Developmental,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 07-022-08-000,2023-12,2023,[12] December,"Balamban, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-08-000,Balamban,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2023-12] 06-030-05-000,2023-12,2023,[12] December,"Balasan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-05-000,Balasan,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 04-010-03-000,2023-12,2023,[12] December,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2023-12] 03-077-01-000,2023-12,2023,[12] December,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2023-12] 17-059-02-000,2023-12,2023,[12] December,"Banton, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-02-000,Banton,Romblon,MIMAROPA Region,Municipality,5th,R4B,G
[2023-12] 06-006-02-000,2023-12,2023,[12] December,"Barbaza, Antique",[1] Operational,,,,,[A] Operational,B,06-006-02-000,Barbaza,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
