ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2024-08] 07-022-52-000,2024-08,2024,[08] August,"Tuburan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2024-08] 08-037-03-000,2024-08,2024,[08] August,"Albuera, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-03-000,Albuera,Leyte,Region VIII (Eastern Visayas),Municipality,3rd*,R8,K
[2024-08] 08-064-01-000,2024-08,2024,[08] August,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-026-03-000,2024-08,2024,[08] August,"Balangkayan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-03-000,Balangkayan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-037-06-000,2024-08,2024,[08] August,"Barugo, Leyte",[4] Withdraw,,,,,[D] Withdraw,A,08-037-06-000,Barugo,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-078-02-000,2024-08,2024,[08] August,"Biliran, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-02-000,Biliran,Biliran,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-048-03-000,2024-08,2024,[08] August,"Bobon, Northern Samar",[1] Operational,,,,,[A] Operational,A,08-048-03-000,Bobon,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-037-13-000,2024-08,2024,[08] August,"Calubian, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-13-000,Calubian,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-026-05-000,2024-08,2024,[08] August,"Can-Avid, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-05-000,Can-Avid,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-026-04-000,2024-08,2024,[08] August,"City of Borongan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-04-000,City of Borongan,Eastern Samar,Region VIII (Eastern Visayas),City,1st (as Mun),R8,K
[2024-08] 08-060-05-000,2024-08,2024,[08] August,"City of Catbalogan, Samar",[1] Operational,,,,,[A] Operational,B,08-060-05-000,City of Catbalogan,Samar,Region VIII (Eastern Visayas),City,5th,R8,K
[2024-08] 08-064-07-000,2024-08,2024,[08] August,"City of Maasin, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-07-000,City of Maasin,Southern Leyte,Region VIII (Eastern Visayas),City,4th,R8,K
[2024-08] 08-060-06-000,2024-08,2024,[08] August,"Daram, Samar",[1] Operational,,,,,[A] Operational,A,08-060-06-000,Daram,Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2024-08] 08-026-06-000,2024-08,2024,[08] August,"Dolores, Eastern Samar",[3] With Concerns,,,,,[A] Operational,A,08-026-06-000,Dolores,Eastern Samar,Region VIII (Eastern Visayas),Municipality,3rd*,R8,K
[2024-08] 08-048-07-000,2024-08,2024,[08] August,"Gamay, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-07-000,Gamay,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-060-07-000,2024-08,2024,[08] August,"Gandara, Samar",[1] Operational,,,,,[A] Operational,A,08-060-07-000,Gandara,Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-08] 08-064-03-000,2024-08,2024,[08] August,"Hinunangan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-03-000,Hinunangan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2024-08] 08-064-04-000,2024-08,2024,[08] August,"Hinundayan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-04-000,Hinundayan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-037-21-000,2024-08,2024,[08] August,"Inopacan, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-21-000,Inopacan,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-037-26-000,2024-08,2024,[08] August,"Kananga, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-26-000,Kananga,Leyte,Region VIII (Eastern Visayas),Municipality,1st,R8,K
[2024-08] 08-078-06-000,2024-08,2024,[08] August,"Kawayan, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-06-000,Kawayan,Biliran,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-048-09-000,2024-08,2024,[08] August,"Lapinig, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-09-000,Lapinig,Northern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-026-12-000,2024-08,2024,[08] August,"Lawaan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-12-000,Lawaan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-037-29-000,2024-08,2024,[08] August,"Leyte, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-29-000,Leyte,Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-08] 08-064-05-000,2024-08,2024,[08] August,"Libagon, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-05-000,Libagon,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-064-06-000,2024-08,2024,[08] August,"Liloan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-06-000,Liloan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-08] 08-048-24-000,2024-08,2024,[08] August,"Lope De Vega, Northern Samar",[1] Operational,,,,,[A] Operational,A,08-048-24-000,Lope De Vega,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-064-08-000,2024-08,2024,[08] August,"Macrohon, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-08-000,Macrohon,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-064-09-000,2024-08,2024,[08] August,"Malitbog, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-09-000,Malitbog,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-08] 08-037-33-000,2024-08,2024,[08] August,"Matag-Ob, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-33-000,Matag-Ob,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-026-15-000,2024-08,2024,[08] August,"Maydolong, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-15-000,Maydolong,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-08] 08-037-36-000,2024-08,2024,[08] August,"Merida, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-36-000,Merida,Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-060-12-000,2024-08,2024,[08] August,"Motiong, Samar",[1] Operational,,,,,[A] Operational,B,08-060-12-000,Motiong,Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-078-08-000,2024-08,2024,[08] August,"Naval, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-08-000,Naval,Biliran,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-08] 08-026-17-000,2024-08,2024,[08] August,"Oras, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-17-000,Oras,Eastern Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2024-08] 08-064-10-000,2024-08,2024,[08] August,"Padre Burgos, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-10-000,Padre Burgos,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-060-22-000,2024-08,2024,[08] August,"Paranas, Samar",[1] Operational,,,,,[A] Operational,A,08-060-22-000,Paranas,Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-08] 08-037-41-000,2024-08,2024,[08] August,"Pastrana, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-41-000,Pastrana,Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-064-11-000,2024-08,2024,[08] August,"Pintuyan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-11-000,Pintuyan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-026-18-000,2024-08,2024,[08] August,"Quinapondan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-18-000,Quinapondan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-026-19-000,2024-08,2024,[08] August,"Salcedo, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-19-000,Salcedo,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-064-13-000,2024-08,2024,[08] August,"San Francisco, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-13-000,San Francisco,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-064-14-000,2024-08,2024,[08] August,"San Juan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-14-000,San Juan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-026-20-000,2024-08,2024,[08] August,"San Julian, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-20-000,San Julian,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-037-43-000,2024-08,2024,[08] August,"San Miguel, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-43-000,San Miguel,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-064-15-000,2024-08,2024,[08] August,"San Ricardo, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-15-000,San Ricardo,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-048-20-000,2024-08,2024,[08] August,"San Roque, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-20-000,San Roque,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-060-16-000,2024-08,2024,[08] August,"Santa Margarita, Samar",[1] Operational,,,,,[A] Operational,B,08-060-16-000,Santa Margarita,Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-064-16-000,2024-08,2024,[08] August,"Silago, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-16-000,Silago,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-064-17-000,2024-08,2024,[08] August,"Sogod, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-17-000,Sogod,Southern Leyte,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2024-08] 08-026-22-000,2024-08,2024,[08] August,"Sulat, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-22-000,Sulat,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2024-08] 08-037-46-000,2024-08,2024,[08] August,"Tabontabon, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-46-000,Tabontabon,Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-064-18-000,2024-08,2024,[08] August,"Tomas Oppus, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-18-000,Tomas Oppus,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-048-23-000,2024-08,2024,[08] August,"Victoria, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-23-000,Victoria,Northern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 08-060-21-000,2024-08,2024,[08] August,"Villareal, Samar",[1] Operational,,,,,[A] Operational,B,08-060-21-000,Villareal,Samar,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2024-08] 08-060-23-000,2024-08,2024,[08] August,"Zumarraga, Samar",[1] Operational,,,,,[A] Operational,B,08-060-23-000,Zumarraga,Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2024-08] 08-060-09-000,2024-08,2024,[08] August,"Jiabong, Samar",[1] Operational,,,,,[A] Operational,B,08-060-09-000,Jiabong,Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-08] 19-087-13-000,2024-08,2024,[08] August,"Upi, Maguindanao del Norte",[1] Operational,,,,6 Integrated Barangay,[A] Operational,A,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2024-08] 19-087-09-000,2024-08,2024,[08] August,"Parang, Maguindanao del Norte",[1] Operational,,,"Operational last June 27, 2024",25 Barangay to Integrate,[A] Operational,A,19-087-09-000,Parang,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st*,BARMM II,R
[2024-08] 19-088-06-000,2024-08,2024,[08] August,"Datu Paglas, Maguindanao del Sur",[1] Operational,,,,1 Barangay to Integrate,[A] Operational,A,19-088-06-000,Datu Paglas,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,4th,BARMM II,R
[2024-08] 19-088-20-000,2024-08,2024,[08] August,"Shariff Aguak, Maguindanao del Sur",[1] Operational,,,"Operational last June 26, 20245",10 Barangay to Integrate,[A] Operational,B,19-088-20-000,Shariff Aguak,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,2nd,BARMM II,R
[2024-08] 19-087-10-000,2024-08,2024,[08] August,"Sultan Kudarat, Maguindanao del Norte",[1] Operational,,,"Operational last June 13, 2024",1 Barangay to Integrate,[A] Operational,B,19-087-10-000,Sultan Kudarat,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2024-08] 19-088-01-000,2024-08,2024,[08] August,"Ampatuan, Maguindanao del Sur",[1] Operational,,,,1 Barangay to Integrate,[A] Operational,B,19-088-01-000,Ampatuan,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,4th,BARMM II,R
[2024-08] 19-088-03-000,2024-08,2024,[08] August,"Datu Abdullah Sangki, Maguindanao del Sur",[2] Ongoing Testing and Data Build-up,60%,,,10 Barangay to Integrate,[B] Developmental,B,19-088-03-000,Datu Abdullah Sangki,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,-,BARMM II,R
[2024-08] 19-070-02-000,2024-08,2024,[08] August,"Bongao, Tawi-Tawi",[1] Operational,,,,,[A] Operational,A,19-070-02-000,Bongao,Tawi-Tawi,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,2nd,BARMM I,M
[2024-08] 09-901-01-000,2024-08,2024,[08] August,"City of Isabela, Basilan",[1] Operational,,,,,[A] Operational,B,09-901-01-000,City of Isabela,Basilan,Region IX (Zamboanga Peninsula),City,4th,R9,L
[2024-08] 19-007-02-000,2024-08,2024,[08] August,"City of Lamitan, Basilan",[1] Operational,,,,,[A] Operational,A,19-007-02-000,City of Lamitan,Basilan,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),City,6th,BARMM I,M
[2024-08] 09-073-05-000,2024-08,2024,[08] August,"Dimataling, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-05-000,Dimataling,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-08] 09-083-03-000,2024-08,2024,[08] August,"Diplahan, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-03-000,Diplahan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2024-08] 09-073-07-000,2024-08,2024,[08] August,"Dumalinao, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-07-000,Dumalinao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-08] 09-073-43-000,2024-08,2024,[08] August,"Guipos, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-43-000,Guipos,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-08] 09-072-23-000,2024-08,2024,[08] August,"Gutalac, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-23-000,Gutalac,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-08] 09-073-37-000,2024-08,2024,[08] August,"Josefina, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-37-000,Josefina,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,5th*,R9,L
[2024-08] 09-083-06-000,2024-08,2024,[08] August,"Kabasalan, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-06-000,Kabasalan,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-08] 09-072-05-000,2024-08,2024,[08] August,"Labason, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-05-000,Labason,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2024-08] 09-072-26-000,2024-08,2024,[08] August,"Leon B. Postigo (Bacungan), Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-26-000,Leon B. Postigo (Bacungan),Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-08] 09-073-15-000,2024-08,2024,[08] August,"Mahayag, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-15-000,Mahayag,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,3rd*,R9,L
[2024-08] 09-073-19-000,2024-08,2024,[08] August,"Molave, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-19-000,Molave,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,1st,R9,L
[2024-08] 09-072-10-000,2024-08,2024,[08] August,"Polanco, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-10-000,Polanco,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2024-08] 09-073-23-000,2024-08,2024,[08] August,"Ramon Magsaysay, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-23-000,Ramon Magsaysay,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th*,R9,L
[2024-08] 09-072-13-000,2024-08,2024,[08] August,"Salug, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-13-000,Salug,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,3rd,R9,L
[2024-08] 09-073-25-000,2024-08,2024,[08] August,"San Pablo, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,A,09-073-25-000,San Pablo,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th*,R9,L
[2024-08] 09-072-15-000,2024-08,2024,[08] August,"Siayan, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,B,09-072-15-000,Siayan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2024-08] 09-072-18-000,2024-08,2024,[08] August,"Sindangan, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-18-000,Sindangan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,1st,R9,L
[2024-08] 19-066-13-000,2024-08,2024,[08] August,"Talipao, Sulu",[1] Operational,,,,,[A] Operational,A,19-066-13-000,Talipao,Sulu,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM I,M
[2024-08] 09-073-28-000,2024-08,2024,[08] August,"Tambulig, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-28-000,Tambulig,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,4th*,R9,L
[2024-08] 09-072-21-000,2024-08,2024,[08] August,"Tampilisan, Zamboanga del Norte",[1] Operational,,,,,[A] Operational,A,09-072-21-000,Tampilisan,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Municipality,4th,R9,L
[2024-08] 09-073-44-000,2024-08,2024,[08] August,"Tigbao, Zamboanga del Sur",[1] Operational,,,,,[A] Operational,B,09-073-44-000,Tigbao,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Municipality,5th*,R9,L
[2024-08] 10-042-01-000,2024-08,2024,[08] August,"Aloran, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-01-000,Aloran,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-035-01-000,2024-08,2024,[08] August,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-042-04-000,2024-08,2024,[08] August,"Calamba, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-04-000,Calamba,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-018-01-000,2024-08,2024,[08] August,"Catarman, Camiguin",[1] Operational,,,,,[A] Operational,B,10-018-01-000,Catarman,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-043-07-000,2024-08,2024,[08] August,"City of El Salvador, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-07-000,City of El Salvador,Misamis Oriental,Region X (Northern Mindanao),City,6th,R10,N
[2024-08] 10-042-05-000,2024-08,2024,[08] August,"Clarin, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-05-000,Clarin,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-013-04-000,2024-08,2024,[08] August,"Don Carlos, Bukidnon",[1] Operational,,,,,[A] Operational,B,10-013-04-000,Don Carlos,Bukidnon,Region X (Northern Mindanao),Municipality,1st,R10,N
[2024-08] 10-018-02-000,2024-08,2024,[08] August,"Guinsiliban, Camiguin",[1] Operational,,,,,[A] Operational,A,10-018-02-000,Guinsiliban,Camiguin,Region X (Northern Mindanao),Municipality,6th,R10,N
[2024-08] 10-043-11-000,2024-08,2024,[08] August,"Jasaan, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-11-000,Jasaan,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2024-08] 10-013-08-000,2024-08,2024,[08] August,"Kibawe, Bukidnon",[1] Operational,,,,,[A] Operational,A,10-013-08-000,Kibawe,Bukidnon,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2024-08] 10-043-15-000,2024-08,2024,[08] August,"Libertad, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-15-000,Libertad,Misamis Oriental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-018-04-000,2024-08,2024,[08] August,"Mambajao, Camiguin",[1] Operational,,,,,[A] Operational,A,10-018-04-000,Mambajao,Camiguin,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2024-08] 10-043-20-000,2024-08,2024,[08] August,"Naawan, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-20-000,Naawan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-042-12-000,2024-08,2024,[08] August,"Plaridel, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-12-000,Plaridel,Misamis Occidental,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2024-08] 10-043-22-000,2024-08,2024,[08] August,"Salay, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-22-000,Salay,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-043-24-000,2024-08,2024,[08] August,"Tagoloan, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-24-000,Tagoloan,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2024-08] 10-035-15-000,2024-08,2024,[08] August,"Nunungan, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-15-000,Nunungan,Lanao del Norte,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2024-08] 10-035-05-000,2024-08,2024,[08] August,"Kapatagan, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-05-000,Kapatagan,Lanao del Norte,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2024-08] 10-043-18-000,2024-08,2024,[08] August,"Manticao, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-18-000,Manticao,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-043-01-000,2024-08,2024,[08] August,"Alubijid, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-01-000,Alubijid,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-043-14-000,2024-08,2024,[08] August,"Laguindingan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-14-000,Laguindingan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-043-03-000,2024-08,2024,[08] August,"Balingoan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-03-000,Balingoan,Misamis Oriental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-042-15-000,2024-08,2024,[08] August,"City of Tangub, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-15-000,City of Tangub,Misamis Occidental,Region X (Northern Mindanao),City,4th,R10,N
[2024-08] 10-035-10-000,2024-08,2024,[08] August,"Linamon, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-10-000,Linamon,Lanao del Norte,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-018-03-000,2024-08,2024,[08] August,"Mahinog, Camiguin",[1] Operational,,,,,[A] Operational,B,10-018-03-000,Mahinog,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-018-05-000,2024-08,2024,[08] August,"Sagay, Camiguin",[1] Operational,,,,,[A] Operational,B,10-018-05-000,Sagay,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-043-06-000,2024-08,2024,[08] August,"Claveria, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-06-000,Claveria,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2024-08] 10-042-14-000,2024-08,2024,[08] August,"Sinacaban, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-14-000,Sinacaban,Misamis Occidental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2024-08] 10-042-03-000,2024-08,2024,[08] August,"Bonifacio, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-03-000,Bonifacio,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-08] 10-043-08-000,2024-08,2024,[08] August,"City of Gingoog, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-08-000,City of Gingoog,Misamis Oriental,Region X (Northern Mindanao),City,2nd,R10,N
