ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2024-07] 06-004-17-000,2024-07,2024,[07] July,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2024-07] 14-011-13-000,2024-07,2024,[07] July,"Tuba, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-13-000,Tuba,Benguet,Cordillera Administrative Region (CAR),Municipality,1st,CAR,B
[2024-07] 14-011-14-000,2024-07,2024,[07] July,"Tublay, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-14-000,Tublay,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-07] 07-022-52-000,2024-07,2024,[07] July,"Tuburan, Cebu",[2] Ongoing Testing and Data Build-up,,,,,[B] Developmental,B,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2024-07] 04-010-34-000,2024-07,2024,[07] July,"Tuy, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-34-000,Tuy,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2024-07] 19-087-13-000,2024-07,2024,[07] July,"Upi, Maguindanao del Norte",[1] Operational,,,,,[A] Operational,B,19-087-13-000,Upi,Maguindanao del Norte,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,1st,BARMM II,R
[2023-12] 17-053-01-000,2023-12,2023,[12] December,"Aborlan, Palawan",[1] Operational,,,,,[A] Operational,B,17-053-01-000,Aborlan,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 04-056-02-000,2023-12,2023,[12] December,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 07-022-02-000,2023-12,2023,[12] December,"Alcoy, Cebu",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,07-022-02-000,Alcoy,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2023-12] 12-047-15-000,2023-12,2023,[12] December,"Antipas, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-15-000,Antipas,Cotabato,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2023-12] 03-054-03-000,2023-12,2023,[12] December,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2023-12] 12-065-01-000,2023-12,2023,[12] December,"Bagumbayan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 04-010-03-000,2023-12,2023,[12] December,"Balayan, Batangas",[2] Ongoing Testing and Data Build-up,95%,,,,[B] Developmental,B,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2023-12] 03-077-01-000,2023-12,2023,[12] December,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2023-12] 17-052-02-000,2023-12,2023,[12] December,"Bansud, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-02-000,Bansud,Oriental Mindoro,MIMAROPA Region,Municipality,2nd,R4B,G
[2023-12] 06-006-02-000,2023-12,2023,[12] December,"Barbaza, Antique",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,B,06-006-02-000,Barbaza,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 07-046-05-000,2023-12,2023,[12] December,"Basay, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-05-000,Basay,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2023-12] 14-044-02-000,2023-12,2023,[12] December,"Bauko, Mountain Province",[1] Operational,,,,,[A] Operational,B,14-044-02-000,Bauko,Mountain Province,Cordillera Administrative Region (CAR),Municipality,4th,CAR,B
[2023-12] 14-044-04-000,2023-12,2023,[12] December,"Bontoc, Mountain Province",[1] Operational,,,,,[A] Operational,A,14-044-04-000,Bontoc,Mountain Province,Cordillera Administrative Region (CAR),Municipality,2nd,CAR,B
[2023-12] 02-031-06-000,2023-12,2023,[12] December,"Cabagan, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-06-000,Cabagan,Isabela,Region II (Cagayan Valley),Municipality,1st,R2,D
[2023-12] 03-077-02-000,2023-12,2023,[12] December,"Casiguran, Aurora",[2] Ongoing Testing and Data Build-up,60%,,,,[B] Developmental,B,03-077-02-000,Casiguran,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2023-12] 08-026-04-000,2023-12,2023,[12] December,"City of Borongan, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-04-000,City of Borongan,Eastern Samar,Region VIII (Eastern Visayas),City,1st (as Mun),R8,K
[2023-12] 06-045-10-000,2023-12,2023,[12] December,"City of Himamaylan, Negros Occidental",[2] Ongoing Testing and Data Build-up,30%,,,,[B] Developmental,B,06-045-10-000,City of Himamaylan,Negros Occidental,Region VI (Western Visayas),City,3rd,R6,I
[2023-12] 02-031-14-000,2023-12,2023,[12] December,"City of Ilagan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-14-000,City of Ilagan,Isabela,Region II (Cagayan Valley),City,1st (as Mun),R2,D
[2023-12] 01-028-12-000,2023-12,2023,[12] December,"City of Laoag, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-12-000,City of Laoag,Ilocos Norte,Region I (Ilocos Region),City,3rd,R1,C
[2023-12] 03-314-00-000,2023-12,2023,[12] December,"City of Olongapo, Zambales",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,03-314-00-000,City of Olongapo,Zambales,Region III (Central Luzon),City,1st,R3,E
[2023-12] 03-014-20-000,2023-12,2023,[12] December,"City of San Jose Del Monte, Bulacan",[2] Ongoing Testing and Data Build-up,53%,,,,[B] Developmental,B,03-014-20-000,City of San Jose Del Monte,Bulacan,Region III (Central Luzon),City,1st,R3,E
[2023-12] 14-032-13-000,2023-12,2023,[12] December,"City of Tabuk, Kalinga",[1] Operational,,,,,[A] Operational,A,14-032-13-000,City of Tabuk,Kalinga,Cordillera Administrative Region (CAR),City,5th,CAR,B
[2023-12] 10-043-06-000,2023-12,2023,[12] December,"Claveria, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-06-000,Claveria,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2023-12] 12-065-02-000,2023-12,2023,[12] December,"Columbio, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-02-000,Columbio,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 17-053-09-000,2023-12,2023,[12] December,"Coron, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-09-000,Coron,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 17-053-22-000,2023-12,2023,[12] December,"Culion, Palawan",[1] Operational,,,,,[A] Operational,B,17-053-22-000,Culion,Palawan,MIMAROPA Region,Municipality,3rd,R4B,G
[2023-12] 07-046-09-000,2023-12,2023,[12] December,"Dauin, Negros Oriental",[2] Ongoing Testing and Data Build-up,100%,,,,[B] Developmental,B,07-046-09-000,Dauin,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2023-12] 17-053-12-000,2023-12,2023,[12] December,"El Nido, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-12-000,El Nido,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 07-061-01-000,2023-12,2023,[12] December,"Enrique Villanueva, Siquijor",[1] Operational,,,,,[A] Operational,B,07-061-01-000,Enrique Villanueva,Siquijor,Region VII (Central Visayas),Municipality,5th,R7,J
[2023-12] 12-065-03-000,2023-12,2023,[12] December,"Esperanza, Sultan Kudarat",[2] Ongoing Testing and Data Build-up,45%,,,,[B] Developmental,B,12-065-03-000,Esperanza,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 04-034-08-000,2023-12,2023,[12] December,"Famy, Laguna",[2] Ongoing Testing and Data Build-up,85%,,,,[B] Developmental,B,04-034-08-000,Famy,Laguna,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 17-059-16-000,2023-12,2023,[12] December,"Ferrol, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-16-000,Ferrol,Romblon,MIMAROPA Region,Municipality,6th,R4B,G
[2023-12] 04-021-07-000,2023-12,2023,[12] December,"General Emilio Aguinaldo, Cavite",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-021-07-000,General Emilio Aguinaldo,Cavite,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 04-056-16-000,2023-12,2023,[12] December,"General Luna, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-16-000,General Luna,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2023-12] 17-052-06-000,2023-12,2023,[12] December,"Gloria, Oriental Mindoro",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,B,17-052-06-000,Gloria,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2023-12] 04-056-19-000,2023-12,2023,[12] December,"Gumaca, Quezon",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-056-19-000,Gumaca,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2023-12] 04-056-20-000,2023-12,2023,[12] December,"Infanta, Quezon",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-056-20-000,Infanta,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2023-12] 12-065-04-000,2023-12,2023,[12] December,"Isulan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-04-000,Isulan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 10-043-11-000,2023-12,2023,[12] December,"Jasaan, Misamis Oriental",[2] Ongoing Testing and Data Build-up,10%,,Schedule for training,For training on 2024,[B] Developmental,B,10-043-11-000,Jasaan,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2023-12] 12-047-03-000,2023-12,2023,[12] December,"Kabacan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-03-000,Kabacan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 11-082-02-000,2023-12,2023,[12] December,"Laak, Davao de Oro",[1] Operational,,,,,[A] Operational,B,11-082-02-000,Laak,Davao de Oro,Region XI (Davao Region),Municipality,1st,R11,P
[2023-12] 12-065-08-000,2023-12,2023,[12] December,"Lambayong, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-08-000,Lambayong,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2023-12] 16-002-07-000,2023-12,2023,[12] December,"Las Nieves, Agusan del Norte",[1] Operational,,,,,[A] Operational,B,16-002-07-000,Las Nieves,Agusan del Norte,Region XIII (Caraga),Municipality,2nd,R13,O
[2023-12] 06-006-09-000,2023-12,2023,[12] December,"Laua-An, Antique",[2] Ongoing Testing and Data Build-up,60%,,,,[B] Developmental,B,06-006-09-000,Laua-An,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 12-047-05-000,2023-12,2023,[12] December,"Libungan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-05-000,Libungan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2023-12] 17-051-03-000,2023-12,2023,[12] December,"Looc, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-03-000,Looc,Occidental Mindoro,MIMAROPA Region,Municipality,5th,R4B,G
[2023-12] 17-059-07-000,2023-12,2023,[12] December,"Looc, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-07-000,Looc,Romblon,MIMAROPA Region,Municipality,4th,R4B,G
[2023-12] 11-025-07-000,2023-12,2023,[12] December,"Lupon, Davao Oriental",[1] Operational,,,,,[A] Operational,A,11-025-07-000,Lupon,Davao Oriental,Region XI (Davao Region),Municipality,1st,R11,P
[2023-12] 07-046-14-000,2023-12,2023,[12] December,"Mabinay, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-14-000,Mabinay,Negros Oriental,Region VII (Central Visayas),Municipality,1st,R7,J
[2023-12] 03-054-10-000,2023-12,2023,[12] December,"Macabebe, Pampanga",[2] Ongoing Testing and Data Build-up,90%,,,,[B] Developmental,A,03-054-10-000,Macabebe,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2023-12] 07-022-28-000,2023-12,2023,[12] December,"Madridejos, Cebu",[2] Ongoing Testing and Data Build-up,25%,Will implement their WP next year since their priority this year is to increased their Business Tax; worry that some clients will complain because of the fees if WP ordinance will be push through this year,,,[B] Developmental,B,07-022-28-000,Madridejos,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2023-12] 03-054-11-000,2023-12,2023,[12] December,"Magalang, Pampanga",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,03-054-11-000,Magalang,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2023-12] 04-021-12-000,2023-12,2023,[12] December,"Magallanes, Cavite",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-021-12-000,Magallanes,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2023-12] 11-025-08-000,2023-12,2023,[12] December,"Manay, Davao Oriental",[1] Operational,,,,,[A] Operational,A,11-025-08-000,Manay,Davao Oriental,Region XI (Davao Region),Municipality,2nd,R11,P
[2023-12] 12-047-08-000,2023-12,2023,[12] December,"Matalam, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-08-000,Matalam,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 11-082-06-000,2023-12,2023,[12] December,"Mawab, Davao de Oro",[1] Operational,,,,,[A] Operational,B,11-082-06-000,Mawab,Davao de Oro,Region XI (Davao Region),Municipality,3rd,R11,P
[2023-12] 10-043-19-000,2023-12,2023,[12] December,"Medina, Misamis Oriental",[2] Ongoing Testing and Data Build-up,10%,,Schedule for training,For training on 2024,[B] Developmental,B,10-043-19-000,Medina,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2023-12] 17-052-08-000,2023-12,2023,[12] December,"Naujan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-08-000,Naujan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 04-034-18-000,2023-12,2023,[12] December,"Paete, Laguna",[1] Operational,,,,,[A] Operational,A,04-034-18-000,Paete,Laguna,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2023-12] 12-047-11-000,2023-12,2023,[12] December,"Pigkawayan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-11-000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 12-047-12-000,2023-12,2023,[12] December,"Pikit, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-12-000,Pikit,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2023-12] 17-052-09-000,2023-12,2023,[12] December,"Pinamalayan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,A,17-052-09-000,Pinamalayan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 07-022-37-000,2023-12,2023,[12] December,"Pinamungajan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-37-000,Pinamungajan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2023-12] 04-056-34-000,2023-12,2023,[12] December,"Pitogo, Quezon",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-056-34-000,Pitogo,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2023-12] 04-056-36-000,2023-12,2023,[12] December,"Polillo, Quezon",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-056-36-000,Polillo,Quezon,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2023-12] 04-056-37-000,2023-12,2023,[12] December,"Quezon, Quezon",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-056-37-000,Quezon,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 03-049-23-000,2023-12,2023,[12] December,"Rizal, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-23-000,Rizal,Nueva Ecija,Region III (Central Luzon),Municipality,2nd,R3,E
[2023-12] 14-011-12-000,2023-12,2023,[12] December,"Sablan, Benguet",[1] Operational,,,,,[A] Operational,A,14-011-12-000,Sablan,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2023-12] 04-056-39-000,2023-12,2023,[12] December,"Sampaloc, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-39-000,Sampaloc,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 16-003-08-000,2023-12,2023,[12] December,"San Francisco, Agusan del Sur",[1] Operational,,,,,[A] Operational,A,16-003-08-000,San Francisco,Agusan del Sur,Region XIII (Caraga),Municipality,1st,R13,O
[2023-12] 07-022-42-000,2023-12,2023,[12] December,"San Francisco, Cebu",[2] Ongoing Testing and Data Build-up,25%,,,LGU is working out an ordinance for the Working Permit/Occupational Permit; will priortiize implementing the WP next year,[B] Developmental,B,07-022-42-000,San Francisco,Cebu,Region VII (Central Visayas),Municipality,3rd,R7,J
[2023-12] 11-025-10-000,2023-12,2023,[12] December,"San Isidro, Davao Oriental",[2] Ongoing Testing and Data Build-up,100%,,,,[B] Developmental,B,11-025-10-000,San Isidro,Davao Oriental,Region XI (Davao Region),Municipality,3rd,R11,P
[2023-12] 17-051-10-000,2023-12,2023,[12] December,"San Jose, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-10-000,San Jose,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 04-010-24-000,2023-12,2023,[12] December,"San Luis, Batangas",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2023-12] 03-054-17-000,2023-12,2023,[12] December,"San Luis, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-17-000,San Luis,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2023-12] 06-030-41-000,2023-12,2023,[12] December,"San Miguel, Iloilo",[2] Ongoing Testing and Data Build-up,30%,,,,[B] Developmental,B,06-030-41-000,San Miguel,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 04-010-25-000,2023-12,2023,[12] December,"San Nicolas, Batangas",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2023-12] 17-052-13-000,2023-12,2023,[12] December,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,A,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2023-12] 17-053-19-000,2023-12,2023,[12] December,"San Vicente, Palawan",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,B,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2023-12] 03-049-29-000,2023-12,2023,[12] December,"Santo Domingo, Nueva Ecija",[1] Operational,,,,,[A] Operational,A,03-049-29-000,Santo Domingo,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2023-12] 06-006-16-000,2023-12,2023,[12] December,"Sibalom, Antique",[2] Ongoing Testing and Data Build-up,30%,,,,[B] Developmental,B,06-006-16-000,Sibalom,Antique,Region VI (Western Visayas),Municipality,2nd,R6,I
[2023-12] 07-046-20-000,2023-12,2023,[12] December,"Sibulan, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-20-000,Sibulan,Negros Oriental,Region VII (Central Visayas),Municipality,2nd,R7,J
[2023-12] 04-034-29-000,2023-12,2023,[12] December,"Siniloan, Laguna",[1] Operational,,,,,[A] Operational,B,04-034-29-000,Siniloan,Laguna,Region IV-A (CALABARZON),Municipality,2nd,R4A,F
[2023-12] 11-024-14-000,2023-12,2023,[12] December,"Sulop, Davao del Sur",[2] Ongoing Testing and Data Build-up,100%,,,,[B] Developmental,B,11-024-14-000,Sulop,Davao del Sur,Region XI (Davao Region),Municipality,3rd,R11,P
[2023-12] 03-049-31-000,2023-12,2023,[12] December,"Talugtug, Nueva Ecija",[2] Ongoing Testing and Data Build-up,85%,,,,[B] Developmental,A,03-049-31-000,Talugtug,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2023-12] 04-058-12-000,2023-12,2023,[12] December,"Tanay, Rizal",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-058-12-000,Tanay,Rizal,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2023-12] 06-004-17-000,2023-12,2023,[12] December,"Tangalan, Aklan",[1] Operational,,,,,[A] Operational,A,06-004-17-000,Tangalan,Aklan,Region VI (Western Visayas),Municipality,5th,R6,I
[2023-12] 14-011-13-000,2023-12,2023,[12] December,"Tuba, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-13-000,Tuba,Benguet,Cordillera Administrative Region (CAR),Municipality,1st,CAR,B
[2023-12] 14-011-14-000,2023-12,2023,[12] December,"Tublay, Benguet",[1] Operational,,,,,[A] Operational,B,14-011-14-000,Tublay,Benguet,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2023-12] 07-022-52-000,2023-12,2023,[12] December,"Tuburan, Cebu",[2] Ongoing Testing and Data Build-up,25%,,,On hold data build-up; WP still not in the LGU's ordinance yet. Still deciding if they will continue the WP,[B] Developmental,B,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2023-12] 04-010-34-000,2023-12,2023,[12] December,"Tuy, Batangas",[2] Ongoing Testing and Data Build-up,55%,,,,[B] Developmental,B,04-010-34-000,Tuy,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2024-08] 17-053-01-000,2024-08,2024,[08] August,"Aborlan, Palawan",[3] With Concerns,,"WP integrated on the system, waiting to complete the LRC to fully adpot and Integrate the system",,"WP integrated on the system, waiting to complete the LRC to fully adpot and Integrate the system",[A] Operational,B,17-053-01-000,Aborlan,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2024-09] 17-053-01-000,2024-09,2024,[09] September,"Aborlan, Palawan",[3] With Concerns,,"WP integrated on the system, waiting to complete the LRC to fully adpot and Integrate the system",,"WP integrated on the system, waiting to complete the LRC to fully adpot and Integrate the system",[A] Operational,B,17-053-01-000,Aborlan,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2024-08] 04-056-02-000,2024-08,2024,[08] August,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2024-09] 04-056-02-000,2024-09,2024,[09] September,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2024-08] 07-022-02-000,2024-08,2024,[08] August,"Alcoy, Cebu",[2] Ongoing Testing and Data Build-up,,,2024 - 2025,,[B] Developmental,B,07-022-02-000,Alcoy,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-09] 07-022-02-000,2024-09,2024,[09] September,"Alcoy, Cebu",[2] Ongoing Testing and Data Build-up,,,,,[B] Developmental,B,07-022-02-000,Alcoy,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2024-08] 04-021-02-000,2024-08,2024,[08] August,"Amadeo, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2024-09] 04-021-02-000,2024-09,2024,[09] September,"Amadeo, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2024-08] 12-047-15-000,2024-08,2024,[08] August,"Antipas, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-15-000,Antipas,Cotabato,Region XII (SOCCSKSARGEN),Municipality,2nd,R12,Q
[2024-08] 03-054-03-000,2024-08,2024,[08] August,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-09] 03-054-03-000,2024-09,2024,[09] September,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-08] 17-052-01-000,2024-08,2024,[08] August,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2024-09] 17-052-01-000,2024-09,2024,[09] September,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2024-08] 12-065-01-000,2024-08,2024,[08] August,"Bagumbayan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-09] 12-065-01-000,2024-09,2024,[09] September,"Bagumbayan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-08] 04-010-03-000,2024-08,2024,[08] August,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2024-09] 04-010-03-000,2024-09,2024,[09] September,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2024-08] 03-077-01-000,2024-08,2024,[08] August,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-09] 03-077-01-000,2024-09,2024,[09] September,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-08] 11-024-01-000,2024-08,2024,[08] August,"Bansalan, Davao del Sur",[1] Operational,,,,,[A] Operational,B,11-024-01-000,Bansalan,Davao del Sur,Region XI (Davao Region),Municipality,1st,R11,P
[2024-09] 11-024-01-000,2024-09,2024,[09] September,"Bansalan, Davao del Sur",[1] Operational,,,,,[A] Operational,B,11-024-01-000,Bansalan,Davao del Sur,Region XI (Davao Region),Municipality,1st,R11,P
[2024-08] 17-052-02-000,2024-08,2024,[08] August,"Bansud, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-02-000,Bansud,Oriental Mindoro,MIMAROPA Region,Municipality,2nd,R4B,G
