ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2025-04] 10-043-02-000,2025-04,2025,[04] April,"Balingasag, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-02-000,Balingasag,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 10-043-03-000,2025-04,2025,[04] April,"Balingoan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-03-000,Balingoan,Misamis Oriental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-035-03-000,2025-04,2025,[04] April,"Baroy, Lanao del Norte",[2] Ongoing Testing and Data Build-up,40%,,,,[B] Developmental,B,10-035-03-000,Baroy,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-042-03-000,2025-04,2025,[04] April,"Bonifacio, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-03-000,Bonifacio,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-042-04-000,2025-04,2025,[04] April,"Calamba, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-04-000,Calamba,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-018-01-000,2025-04,2025,[04] April,"Catarman, Camiguin",[1] Operational,,,,,[A] Operational,B,10-018-01-000,Catarman,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-043-07-000,2025-04,2025,[04] April,"City of El Salvador, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-07-000,City of El Salvador,Misamis Oriental,Region X (Northern Mindanao),City,6th,R10,N
[2025-04] 10-043-08-000,2025-04,2025,[04] April,"City of Gingoog, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-08-000,City of Gingoog,Misamis Oriental,Region X (Northern Mindanao),City,2nd,R10,N
[2025-04] 10-042-10-000,2025-04,2025,[04] April,"City of Ozamiz, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-10-000,City of Ozamiz,Misamis Occidental,Region X (Northern Mindanao),City,3rd,R10,N
[2025-04] 10-042-15-000,2025-04,2025,[04] April,"City of Tangub, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-15-000,City of Tangub,Misamis Occidental,Region X (Northern Mindanao),City,4th,R10,N
[2025-04] 10-042-05-000,2025-04,2025,[04] April,"Clarin, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-05-000,Clarin,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-043-06-000,2025-04,2025,[04] April,"Claveria, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-06-000,Claveria,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2025-04] 10-013-04-000,2025-04,2025,[04] April,"Don Carlos, Bukidnon",[1] Operational,,,,,[A] Operational,B,10-013-04-000,Don Carlos,Bukidnon,Region X (Northern Mindanao),Municipality,1st,R10,N
[2025-04] 10-018-02-000,2025-04,2025,[04] April,"Guinsiliban, Camiguin",[1] Operational,,,,,[A] Operational,A,10-018-02-000,Guinsiliban,Camiguin,Region X (Northern Mindanao),Municipality,6th,R10,N
[2025-04] 10-013-05-000,2025-04,2025,[04] April,"Impasug-ong, Bukidnon",[1] Operational,,,,,[A] Operational,B,10-013-05-000,Impasug-ong,Bukidnon,Region X (Northern Mindanao),Municipality,1st,R10,N
[2025-04] 10-043-11-000,2025-04,2025,[04] April,"Jasaan, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-11-000,Jasaan,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 10-042-07-000,2025-04,2025,[04] April,"Jimenez, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-07-000,Jimenez,Misamis Occidental,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2025-04] 10-013-06-000,2025-04,2025,[04] April,"Kadingilan, Bukidnon",[2] Ongoing Testing and Data Build-up,82%,,,,[B] Developmental,B,10-013-06-000,Kadingilan,Bukidnon,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2025-04] 10-035-05-000,2025-04,2025,[04] April,"Kapatagan, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-05-000,Kapatagan,Lanao del Norte,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 10-035-07-000,2025-04,2025,[04] April,"Kauswagan, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-07-000,Kauswagan,Lanao del Norte,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-013-08-000,2025-04,2025,[04] April,"Kibawe, Bukidnon",[1] Operational,,,,,[A] Operational,A,10-013-08-000,Kibawe,Bukidnon,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 10-043-13-000,2025-04,2025,[04] April,"Lagonglong, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-13-000,Lagonglong,Misamis Oriental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-043-14-000,2025-04,2025,[04] April,"Laguindingan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-14-000,Laguindingan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-043-15-000,2025-04,2025,[04] April,"Libertad, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-15-000,Libertad,Misamis Oriental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-035-10-000,2025-04,2025,[04] April,"Linamon, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-10-000,Linamon,Lanao del Norte,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-043-16-000,2025-04,2025,[04] April,"Lugait, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-16-000,Lugait,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 10-035-11-000,2025-04,2025,[04] April,"Magsaysay, Lanao del Norte",[2] Ongoing Testing and Data Build-up,79%,,,,[B] Developmental,B,10-035-11-000,Magsaysay,Lanao del Norte,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-043-17-000,2025-04,2025,[04] April,"Magsaysay, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-17-000,Magsaysay,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-018-03-000,2025-04,2025,[04] April,"Mahinog, Camiguin",[1] Operational,,,,,[A] Operational,B,10-018-03-000,Mahinog,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-018-04-000,2025-04,2025,[04] April,"Mambajao, Camiguin",[1] Operational,,,,,[A] Operational,A,10-018-04-000,Mambajao,Camiguin,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2025-04] 10-043-18-000,2025-04,2025,[04] April,"Manticao, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-18-000,Manticao,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-043-20-000,2025-04,2025,[04] April,"Naawan, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-20-000,Naawan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-035-15-000,2025-04,2025,[04] April,"Nunungan, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-15-000,Nunungan,Lanao del Norte,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2025-04] 10-043-21-000,2025-04,2025,[04] April,"Opol, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-21-000,Opol,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 10-042-12-000,2025-04,2025,[04] April,"Plaridel, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-12-000,Plaridel,Misamis Occidental,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2025-04] 10-018-05-000,2025-04,2025,[04] April,"Sagay, Camiguin",[1] Operational,,,,,[A] Operational,B,10-018-05-000,Sagay,Camiguin,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-043-22-000,2025-04,2025,[04] April,"Salay, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-22-000,Salay,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-013-18-000,2025-04,2025,[04] April,"San Fernando, Bukidnon",[1] Operational,,,,,[A] Operational,B,10-013-18-000,San Fernando,Bukidnon,Region X (Northern Mindanao),Municipality,1st,R10,N
[2025-04] 10-042-13-000,2025-04,2025,[04] April,"Sapang Dalaga, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-13-000,Sapang Dalaga,Misamis Occidental,Region X (Northern Mindanao),Municipality,5th*,R10,N
[2025-04] 10-042-14-000,2025-04,2025,[04] April,"Sinacaban, Misamis Occidental",[1] Operational,,,,,[A] Operational,B,10-042-14-000,Sinacaban,Misamis Occidental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-043-23-000,2025-04,2025,[04] April,"Sugbongcogon, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-23-000,Sugbongcogon,Misamis Oriental,Region X (Northern Mindanao),Municipality,5th,R10,N
[2025-04] 10-035-06-000,2025-04,2025,[04] April,"Sultan Naga Dimaporo, Lanao del Norte",[1] Operational,,,,,[A] Operational,B,10-035-06-000,Sultan Naga Dimaporo,Lanao del Norte,Region X (Northern Mindanao),Municipality,3rd,R10,N
[2025-04] 10-043-24-000,2025-04,2025,[04] April,"Tagoloan, Misamis Oriental",[1] Operational,,,,,[A] Operational,A,10-043-24-000,Tagoloan,Misamis Oriental,Region X (Northern Mindanao),Municipality,1st,R10,N
[2025-04] 10-043-25-000,2025-04,2025,[04] April,"Talisayan, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-25-000,Talisayan,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2025-04] 10-043-26-000,2025-04,2025,[04] April,"Villanueva, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-26-000,Villanueva,Misamis Oriental,Region X (Northern Mindanao),Municipality,2nd,R10,N
[2025-04] 12-080-01-000,2025-04,2025,[04] April,"Alabel, Sarangani",[1] Operational,,,,,[A] Operational,B,12-080-01-000,Alabel,Sarangani,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-17-000,2025-04,2025,[04] April,"Aleosan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-17-000,Aleosan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,3rd,R12,Q
[2025-04] 12-065-01-000,2025-04,2025,[04] April,"Bagumbayan, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-04-000,2025-04,2025,[04] April,"City of Kidapawan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-04-000,City of Kidapawan,Cotabato,Region XII (SOCCSKSARGEN),City,3rd,R12,Q
[2025-04] 12-065-02-000,2025-04,2025,[04] April,"Columbio, Sultan Kudarat",[1] Operational,,,,,[A] Operational,A,12-065-02-000,Columbio,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-03-000,2025-04,2025,[04] April,"Kabacan, Cotabato",[1] Operational,,,,,[A] Operational,B,12-047-03-000,Kabacan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-065-05-000,2025-04,2025,[04] April,"Kalamansig, Sultan Kudarat",[2] Ongoing Testing and Data Build-up,10%,,,,[B] Developmental,B,12-065-05-000,Kalamansig,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-065-06-000,2025-04,2025,[04] April,"Lebak, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-06-000,Lebak,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-10-000,2025-04,2025,[04] April,"M'Lang, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-10-000,M'Lang,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-09-000,2025-04,2025,[04] April,"Midsayap, Cotabato",[2] Ongoing Testing and Data Build-up,100%,,,,[B] Developmental,A,12-047-09-000,Midsayap,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-11-000,2025-04,2025,[04] April,"Pigkawayan, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-11-000,Pigkawayan,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-12-000,2025-04,2025,[04] April,"Pikit, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-12-000,Pikit,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-047-13-000,2025-04,2025,[04] April,"President Roxas, Cotabato",[1] Operational,,,,,[A] Operational,A,12-047-13-000,President Roxas,Cotabato,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2025-04] 12-065-12-000,2025-04,2025,[04] April,"Sen. Ninoy Aquino, Sultan Kudarat",[1] Operational,,,,,[A] Operational,B,12-065-12-000,Sen. Ninoy Aquino,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,3rd,R12,Q
[2025-04] 12-063-15-000,2025-04,2025,[04] April,"Tantangan, South Cotabato",[1] Operational,,,,,[A] Operational,B,12-063-15-000,Tantangan,South Cotabato,Region XII (SOCCSKSARGEN),Municipality,3rd,R12,Q
[2025-05] 07-022-01-000,2025-05,2025,[05] May,"Alcantara, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-01-000,Alcantara,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-022-02-000,2025-05,2025,[05] May,"Alcoy, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-02-000,Alcoy,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-022-03-000,2025-05,2025,[05] May,"Alegria, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-03-000,Alegria,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-05] 07-022-04-000,2025-05,2025,[05] May,"Aloguinsan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-04-000,Aloguinsan,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-05] 07-022-05-000,2025-05,2025,[05] May,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2025-05] 07-046-02-000,2025-05,2025,[05] May,"Ayungon, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-02-000,Ayungon,Negros Oriental,Region VII (Central Visayas),Municipality,2nd,R7,J
[2025-05] 07-022-08-000,2025-05,2025,[05] May,"Balamban, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-08-000,Balamban,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2025-05] 07-046-05-000,2025-05,2025,[05] May,"Basay, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-05-000,Basay,Negros Oriental,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-05] 07-022-16-000,2025-05,2025,[05] May,"Catmon, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-16-000,Catmon,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-05] 07-012-15-000,2025-05,2025,[05] May,"Corella, Bohol",[1] Operational,,,,,[A] Operational,B,07-012-15-000,Corella,Bohol,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-022-25-000,2025-05,2025,[05] May,"Ginatilan, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-25-000,Ginatilan,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-012-28-000,2025-05,2025,[05] May,"Loay, Bohol",[2] Ongoing Testing and Data Build-up,100%,,,waiting for issuance of BC,[B] Developmental,#N/A,07-012-28-000,Loay,Bohol,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-046-14-000,2025-05,2025,[05] May,"Mabinay, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-14-000,Mabinay,Negros Oriental,Region VII (Central Visayas),Municipality,1st,R7,J
[2025-05] 07-022-28-000,2025-05,2025,[05] May,"Madridejos, Cebu",[1] Operational,,,,,[A] Operational,#N/A,07-022-28-000,Madridejos,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-05] 07-022-29-000,2025-05,2025,[05] May,"Malabuyoc, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-29-000,Malabuyoc,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-022-37-000,2025-05,2025,[05] May,"Pinamungajan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-37-000,Pinamungajan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2025-05] 07-022-38-000,2025-05,2025,[05] May,"Poro, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-38-000,Poro,Cebu,Region VII (Central Visayas),Municipality,4th,R7,J
[2025-05] 07-046-17-000,2025-05,2025,[05] May,"San Jose, Negros Oriental",[1] Operational,,,,,[A] Operational,B,07-046-17-000,San Jose,Negros Oriental,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-022-43-000,2025-05,2025,[05] May,"San Remigio, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-43-000,San Remigio,Cebu,Region VII (Central Visayas),Municipality,3rd,R7,J
[2025-05] 07-012-39-000,2025-05,2025,[05] May,"Sevilla, Bohol",[1] Operational,,,,,[A] Operational,B,07-012-39-000,Sevilla,Bohol,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 07-022-47-000,2025-05,2025,[05] May,"Sogod, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-47-000,Sogod,Cebu,Region VII (Central Visayas),Municipality,4th*,R7,J
[2025-05] 07-022-52-000,2025-05,2025,[05] May,"Tuburan, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-52-000,Tuburan,Cebu,Region VII (Central Visayas),Municipality,2nd,R7,J
[2025-05] 07-022-53-000,2025-05,2025,[05] May,"Tudela, Cebu",[1] Operational,,,,,[A] Operational,B,07-022-53-000,Tudela,Cebu,Region VII (Central Visayas),Municipality,5th,R7,J
[2025-05] 08-037-03-000,2025-05,2025,[05] May,"Albuera, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-03-000,Albuera,Leyte,Region VIII (Eastern Visayas),Municipality,3rd*,R8,K
[2025-05] 08-064-01-000,2025-05,2025,[05] May,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-026-03-000,2025-05,2025,[05] May,"Balangkayan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-03-000,Balangkayan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-037-06-000,2025-05,2025,[05] May,"Barugo, Leyte",[4] Withdraw,,,,,[D] Withdraw,A,08-037-06-000,Barugo,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-078-02-000,2025-05,2025,[05] May,"Biliran, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-02-000,Biliran,Biliran,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-048-03-000,2025-05,2025,[05] May,"Bobon, Northern Samar",[1] Operational,,,,,[A] Operational,A,08-048-03-000,Bobon,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-037-13-000,2025-05,2025,[05] May,"Calubian, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-13-000,Calubian,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-026-05-000,2025-05,2025,[05] May,"Can-Avid, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-05-000,Can-Avid,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-048-06-000,2025-05,2025,[05] May,"Catubig, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-06-000,Catubig,Northern Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2025-05] 08-026-04-000,2025-05,2025,[05] May,"City of Borongan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-04-000,City of Borongan,Eastern Samar,Region VIII (Eastern Visayas),City,1st (as Mun),R8,K
[2025-05] 08-060-05-000,2025-05,2025,[05] May,"City of Catbalogan, Samar",[1] Operational,,,,,[A] Operational,B,08-060-05-000,City of Catbalogan,Samar,Region VIII (Eastern Visayas),City,5th,R8,K
[2025-05] 08-064-07-000,2025-05,2025,[05] May,"City of Maasin, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-07-000,City of Maasin,Southern Leyte,Region VIII (Eastern Visayas),City,4th,R8,K
[2025-05] 08-060-06-000,2025-05,2025,[05] May,"Daram, Samar",[1] Operational,,,,,[A] Operational,A,08-060-06-000,Daram,Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2025-05] 08-026-06-000,2025-05,2025,[05] May,"Dolores, Eastern Samar",[1] Operational,,,,,[A] Operational,A,08-026-06-000,Dolores,Eastern Samar,Region VIII (Eastern Visayas),Municipality,3rd*,R8,K
[2025-05] 08-048-07-000,2025-05,2025,[05] May,"Gamay, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-07-000,Gamay,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-060-07-000,2025-05,2025,[05] May,"Gandara, Samar",[1] Operational,,,,,[A] Operational,A,08-060-07-000,Gandara,Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2025-05] 08-026-09-000,2025-05,2025,[05] May,"Guiuan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-09-000,Guiuan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2025-05] 08-064-03-000,2025-05,2025,[05] May,"Hinunangan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-03-000,Hinunangan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2025-05] 08-064-04-000,2025-05,2025,[05] May,"Hinundayan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-04-000,Hinundayan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-037-21-000,2025-05,2025,[05] May,"Inopacan, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-21-000,Inopacan,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-060-09-000,2025-05,2025,[05] May,"Jiabong, Samar",[1] Operational,,,,,[A] Operational,B,08-060-09-000,Jiabong,Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-037-26-000,2025-05,2025,[05] May,"Kananga, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-26-000,Kananga,Leyte,Region VIII (Eastern Visayas),Municipality,1st,R8,K
[2025-05] 08-078-06-000,2025-05,2025,[05] May,"Kawayan, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-06-000,Kawayan,Biliran,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2025-05] 08-048-09-000,2025-05,2025,[05] May,"Lapinig, Northern Samar",[1] Operational,,,,,[A] Operational,B,08-048-09-000,Lapinig,Northern Samar,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-026-12-000,2025-05,2025,[05] May,"Lawaan, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-12-000,Lawaan,Eastern Samar,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2025-05] 08-037-29-000,2025-05,2025,[05] May,"Leyte, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-29-000,Leyte,Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2025-05] 08-064-05-000,2025-05,2025,[05] May,"Libagon, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-05-000,Libagon,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-064-06-000,2025-05,2025,[05] May,"Liloan, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-06-000,Liloan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2025-05] 08-048-24-000,2025-05,2025,[05] May,"Lope De Vega, Northern Samar",[1] Operational,,,,,[A] Operational,A,08-048-24-000,Lope De Vega,Northern Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-064-08-000,2025-05,2025,[05] May,"Macrohon, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-08-000,Macrohon,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-064-09-000,2025-05,2025,[05] May,"Malitbog, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-09-000,Malitbog,Southern Leyte,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2025-05] 08-037-33-000,2025-05,2025,[05] May,"Matag-Ob, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-33-000,Matag-Ob,Leyte,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-026-15-000,2025-05,2025,[05] May,"Maydolong, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-15-000,Maydolong,Eastern Samar,Region VIII (Eastern Visayas),Municipality,4th*,R8,K
[2025-05] 08-037-36-000,2025-05,2025,[05] May,"Merida, Leyte",[1] Operational,,,,,[A] Operational,B,08-037-36-000,Merida,Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2025-05] 08-060-12-000,2025-05,2025,[05] May,"Motiong, Samar",[1] Operational,,,,,[A] Operational,B,08-060-12-000,Motiong,Samar,Region VIII (Eastern Visayas),Municipality,4th,R8,K
[2025-05] 08-078-08-000,2025-05,2025,[05] May,"Naval, Biliran",[1] Operational,,,,,[A] Operational,B,08-078-08-000,Naval,Biliran,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2025-05] 08-026-17-000,2025-05,2025,[05] May,"Oras, Eastern Samar",[1] Operational,,,,,[A] Operational,B,08-026-17-000,Oras,Eastern Samar,Region VIII (Eastern Visayas),Municipality,3rd,R8,K
[2025-05] 08-064-10-000,2025-05,2025,[05] May,"Padre Burgos, Southern Leyte",[1] Operational,,,,,[A] Operational,A,08-064-10-000,Padre Burgos,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
[2025-05] 08-060-22-000,2025-05,2025,[05] May,"Paranas, Samar",[1] Operational,,,,,[A] Operational,A,08-060-22-000,Paranas,Samar,Region VIII (Eastern Visayas),Municipality,2nd,R8,K
[2025-05] 08-037-41-000,2025-05,2025,[05] May,"Pastrana, Leyte",[1] Operational,,,,,[A] Operational,A,08-037-41-000,Pastrana,Leyte,Region VIII (Eastern Visayas),Municipality,5th*,R8,K
